ID,SalePrice
2156,252140.631583863
2157,232059.833446194
2158,235868.610031639
2159,207556.854704628
2160,169935.786173501
2161,242832.018205811
2162,363076.018219716
2163,345964.359890829
2164,254553.005619524
2165,195713.22884076
2166,145230.426461626
2167,224390.834340212
2168,194921.247194634
2169,198669.433626773
2170,220557.294399439
2171,146863.297017626
2172,133585.63440001
2173,164396.189288511
2174,235076.345431131
2175,327490.449107478
2176,325276.92983529
2177,246666.479220034
2178,207058.835743697
2179,144185.895647725
2180,219928.809858892
2181,186478.2423075
2182,212953.565425075
2183,188753.71728882
2184,127964.619189247
2185,119881.922168279
2186,141820.584035056
2187,153925.817776429
2188,156881.598012359
2189,218710.369919118
2190,81264.8801614851
2191,82770.5090550937
2192,93647.6326492263
2193,105562.91888805
2194,105234.610369751
2195,112967.320524146
2196,103161.953925613
2197,114633.894057391
2198,159991.972277056
2199,172623.457624789
2200,141262.204376801
2201,146570.442327771
2202,213394.6848303
2203,140541.898864331
2204,181528.108123797
2205,115565.516919661
2206,137226.771815852
2207,217819.344822672
2208,245120.638390981
2209,218160.66253042
2210,122260.321887436
2211,112889.670298522
2212,115471.675761031
2213,105302.194750253
2214,126942.073676512
2215,103350.452311347
2216,152864.109230405
2217,74883.5597151758
2218,68969.1013045073
2219,63144.6711876388
2220,58615.4714587154
2221,291023.750879939
2222,251659.879935899
2223,280574.412047929
2224,206355.744049858
2225,122004.89080653
2226,187768.113717067
2227,208565.717978252
2228,262754.320681986
2229,250307.035011846
2230,151434.922692699
2231,214462.805272261
2232,169948.330417033
2233,174739.904213234
2234,240338.112850612
2235,216777.628278481
2236,264069.251621286
2237,349476.442996472
2238,200255.697193311
2239,113337.932160214
2240,158893.998852825
2241,158148.749622662
2242,125626.621230687
2243,126440.585471048
2244,101620.343446491
2245,97995.3683646892
2246,148114.12541981
2247,101731.855299288
2248,126152.886113764
2249,127804.60608396
2250,135170.133901158
2251,105069.767023936
2252,171092.174916206
2253,150555.854365819
2254,175227.45581693
2255,188555.01832094
2256,186821.64793738
2257,197741.552142382
2258,170024.685507083
2259,174833.884442085
2260,156306.636803325
2261,189845.566719721
2262,213857.927913192
2263,353097.917832926
2264,427220.033374067
2265,174063.53434658
2266,291685.053025852
2267,363379.466286149
2268,404747.29554488
2269,145033.027071401
2270,196060.851110512
2271,230992.701162082
2272,199909.025745387
2273,168623.876628495
2274,175179.000363227
2275,153968.365151748
2276,198717.829364071
2277,183046.79891858
2278,147888.940792499
2279,134792.802783953
2280,117210.043165522
2281,164397.976605926
2282,185640.155182824
2283,101131.257330568
2284,112892.103461825
2285,145025.807196282
2286,124176.751666638
2287,360473.159082492
2288,273495.450425203
2289,389690.461422648
2290,476626.138659712
2291,325057.561846338
2292,436752.004812712
2293,479292.94458533
2294,439220.086293272
2295,436067.28320528
2296,283597.944784254
2297,306254.11077382
2298,315932.844073962
2299,378831.919099959
2300,340561.947431817
2301,283476.750054088
2302,237660.483063307
2303,243525.766524154
2304,232662.93432678
2305,181628.649223883
2306,180287.154201641
2307,183098.268795275
2308,222932.880933698
2309,276195.991908073
2310,214178.372022801
2311,190342.878232555
2312,174683.820201285
2313,175314.207830002
2314,170913.241532698
2315,178803.875171497
2316,184985.092733063
2317,178432.72840225
2318,177906.191251782
2319,177742.268126663
2320,191523.612939913
2321,243102.565832735
2322,173085.393798858
2323,185422.769740755
2324,165521.890698286
2325,206965.573036845
2326,165906.840674469
2327,211332.332394245
2328,227814.79126065
2329,184761.531828173
2330,175532.732203157
2331,359652.678397104
2332,399861.035378822
2333,323871.686265141
2334,253451.606748114
2335,277576.019558715
2336,328350.456850184
2337,195797.014227803
2338,277518.793410807
2339,218566.789282995
2340,403945.60060892
2341,204079.717052329
2342,234847.382499115
2343,224407.483903402
2344,210305.513753916
2345,244128.770162617
2346,213900.598879297
2347,199343.56116241
2348,238125.164664941
2349,169069.660139156
2350,293810.774418766
2351,250777.644693055
2352,253932.051722753
2353,248315.923894928
2354,132276.753933925
2355,151868.544018544
2356,154220.984328186
2357,197761.580564288
2358,193077.383338121
2359,130769.913089495
2360,115331.749812829
2361,142883.922225161
2362,277408.873967288
2363,138673.317433363
2364,156922.717575953
2365,214569.186531782
2366,180342.250971602
2367,216704.290679214
2368,210555.966540078
2369,221696.106625732
2370,167236.554513123
2371,169553.000579434
2372,185645.643541207
2373,273194.674272672
2374,320787.825920346
2375,267641.582625086
2376,289345.974628438
2377,370562.123583926
2378,140101.837922404
2379,183329.363044437
2380,140847.421680561
2381,165192.081911976
2382,209136.159778455
2383,201330.42510852
2384,244023.837332917
2385,162303.051315843
2386,137199.422585829
2387,141929.395094259
2388,93618.5934443248
2389,129987.569348759
2390,147152.133742858
2391,146440.894279751
2392,116210.755994982
2393,171932.158814953
2394,145412.506378967
2395,199220.408076774
2396,145076.049486633
2397,215556.540448314
2398,132321.948545811
2399,63736.3332529197
2400,54765.9991498344
2401,109214.807069958
2402,138893.238457666
2403,138983.817545856
2404,144581.468362543
2405,160739.95938966
2406,147260.990648342
2407,126735.781748184
2408,146715.943088399
2409,127850.345490167
2410,163019.021498979
2411,118965.526502222
2412,152020.029070077
2413,135516.311008711
2414,137863.911036058
2415,136743.351732879
2416,131744.692177081
2417,134190.663758309
2418,127834.446996545
2419,133339.905829267
2420,122934.334129907
2421,158331.894809281
2422,114993.324493149
2423,119420.419482965
2424,157193.825450683
2425,200408.004075056
2426,132312.787251345
2427,140407.44854755
2428,179868.323491874
2429,118616.709946049
2430,131391.357605796
2431,106776.86180186
2432,147612.791021274
2433,148434.155792379
2434,138039.730552006
2435,145198.491070527
2436,107388.085276093
2437,113908.883378644
2438,127012.139680941
2439,112650.61504448
2440,121619.577964225
2441,89191.8991350045
2442,95873.5295175189
2443,119402.380805609
2444,129112.644087897
2445,79077.8640390659
2446,126734.186332125
2447,187590.237678852
2448,138135.154137269
2449,104493.022426927
2450,147319.200476916
2451,128858.773425591
2452,184870.210721782
2453,93344.3803905341
2454,121194.906127232
2455,112224.63433714
2456,130223.220362667
2457,124695.706147113
2458,122992.100254894
2459,107288.421074945
2460,127890.661422148
2461,117094.764089795
2462,133156.433081021
2463,125803.798072301
2464,159671.902878014
2465,141201.243673999
2466,113743.251789637
2467,139442.147773554
2468,80502.7645564602
2469,78940.997935933
2470,174679.488851895
2471,206299.428397954
2472,168333.152105283
2473,116367.284190915
2474,85888.1801073242
2475,212183.303717921
2476,115720.469718795
2477,129405.488939074
2478,148951.660485047
2479,100531.3096294
2480,146858.73110952
2481,126929.822757981
2482,131496.505923977
2483,116933.175755214
2484,121725.891162805
2485,124971.643887387
2486,153577.806027188
2487,189433.397750678
2488,158398.80106223
2489,149655.711103583
2490,146259.730511714
2491,89741.4459236567
2492,181462.715301909
2493,147423.794333695
2494,153095.759660416
2495,89196.4925460441
2496,254614.091770785
2497,155284.267855898
2498,110933.393903499
2499,92334.1560404124
2500,131545.975272007
2501,136170.440128375
2502,142291.145886156
2503,89760.2594928715
2504,176048.920485558
2505,222260.233378449
2506,259826.455247074
2507,276997.103286583
2508,259039.970676978
2509,211024.719449775
2510,226549.24825434
2511,181458.908081587
2512,205920.730531528
2513,214801.198679479
2514,263789.961065837
2515,151158.926875253
2516,163273.191973659
2517,135963.647303887
2518,149226.017013966
2519,226469.14916681
2520,210406.100550768
2521,191899.550672984
2522,222104.15491196
2523,123827.368885685
2524,135786.561181589
2525,142594.650865624
2526,137658.432371088
2527,117031.820777642
2528,127565.715781826
2529,135836.167633568
2530,113081.512643881
2531,251454.665497891
2532,224805.171677901
2533,195939.539186922
2534,237697.248804825
2535,319733.193739081
2536,235172.720851443
2537,240131.64182769
2538,183220.611446156
2539,191390.067771267
2540,170983.833601098
2541,188778.056280994
2542,168951.352605309
2543,129102.498379561
2544,127190.009051866
2545,136875.572679771
2546,135000.904747928
2547,138493.785164689
2548,151303.066399712
2549,152470.796461075
2550,269318.251481979
2551,141682.397213651
2552,123137.702995894
2553,77536.1236491743
2554,98958.5244702237
2555,118558.420851719
2556,100713.522163249
2557,109814.24080565
2558,138798.37661737
2559,133748.344399669
2560,139648.344476899
2561,140391.354217499
2562,126992.760492428
2563,147363.435097288
2564,194451.580672186
2565,140926.748618499
2566,154567.94756485
2567,127798.609486382
2568,169522.118826644
2569,204439.158105874
2570,119456.231597364
2571,180541.59280229
2572,159933.879909515
2573,216643.332704754
2574,277964.579735454
2575,134114.054118998
2576,124080.130682779
2577,149877.696847014
2578,83479.4621334156
2579,69936.1065145247
2580,113646.858407633
2581,105101.676596507
2582,104966.00767941
2583,272658.54135927
2584,159616.484053019
2585,178755.794541075
2586,213392.120619909
2587,197157.059171716
2588,147430.121255253
2589,146917.87480809
2590,212739.61684894
2591,207065.036320662
2592,213932.424070536
2593,260607.821800707
2594,179781.409670263
2595,200152.518369982
2596,309067.827842291
2597,183717.808243751
2598,279912.137696864
2599,314436.117433651
2600,154654.412046084
2601,143347.293940698
2602,83956.9891136999
2603,93956.9595299615
2604,84855.1969872381
2605,79250.7693279484
2606,150603.301401151
2607,187814.49872594
2608,178890.282294037
2609,164820.484589519
2610,114499.28554604
2611,126206.290868723
2612,150271.743855425
2613,134037.206992268
2614,131586.904397343
2615,155377.149037895
2616,144678.433727739
2617,178243.1942914
2618,186452.706165476
2619,195612.502377134
2620,180294.306888704
2621,179218.894123064
2622,176315.267786692
2623,253257.200479283
2624,301412.916950846
2625,303942.518272105
2626,168195.244025065
2627,167492.764176433
2628,474208.735856073
2629,491912.47723333
2630,366346.72657071
2631,457542.012159069
2632,431681.874270303
2633,305524.345233286
2634,397861.205781526
2635,155234.51705918
2636,176810.351187914
2637,183252.171078248
2638,255292.607384345
2639,189132.839668637
2640,154665.002254871
2641,105361.924360251
2642,188457.005377153
2643,99141.857386935
2644,127038.984741367
2645,102948.072989956
2646,96989.8664944027
2647,98852.2396605517
2648,142096.250915692
2649,141867.091159698
2650,139671.866044369
2651,141545.667927613
2652,425215.308290604
2653,248011.000786776
2654,237752.657494979
2655,398025.912904605
2656,310484.099220215
2657,344044.254172338
2658,300112.600807151
2659,303782.961529107
2660,349634.657122893
2661,363322.429189672
2662,351363.930481967
2663,286872.624706737
2664,267911.766909171
2665,324146.510945872
2666,285840.611512115
2667,160200.900672309
2668,181518.656037101
2669,170378.505816163
2670,277221.259516602
2671,186223.499942165
2672,185194.582348068
2673,207255.606958137
2674,205603.895719621
2675,172680.955125313
2676,190640.741188759
2677,190800.837652144
2678,249683.579959226
2679,264959.734341066
2680,282332.315076026
2681,413864.214686596
2682,336150.423075748
2683,524930.964128634
2684,318281.956936336
2685,349245.884020895
2686,266654.541419962
2687,329779.033063545
2688,216719.047153284
2689,208096.235315593
2690,457311.330026971
2691,183150.172343696
2692,135681.605508283
2693,188703.17710055
2694,133335.048260695
2695,194374.933054134
2696,188507.515588982
2697,180929.652681706
2698,184895.600662404
2699,167746.454759135
2700,159602.906330467
2701,147941.811597484
2702,116299.54108946
2703,127021.80615646
2704,139402.072352141
2705,122525.892493119
2706,117934.10846435
2707,128733.388093812
2708,136569.261532919
2709,109951.771848777
2710,124241.83148215
2711,283174.448867141
2712,391280.146511935
2713,175080.226176194
2714,151537.496005963
2715,170885.599558
2716,143718.442539845
2717,181351.992433113
2718,231349.895378944
2719,155903.515048212
2720,174470.345936931
2721,139432.387137389
2722,161026.660918588
2723,148869.94599851
2724,131578.019863351
2725,133353.487614466
2726,145925.015083094
2727,182225.975723359
2728,172898.307813966
2729,149259.179854134
2730,143011.005573693
2731,124948.381491903
2732,127822.280619956
2733,157096.172700951
2734,146035.526793582
2735,134309.502876692
2736,143854.279855795
2737,124753.752635727
2738,135690.456552861
2739,162672.634181445
2740,138450.602091694
2741,145924.263589209
2742,150474.407860549
2743,143962.399603439
2744,160006.956451393
2745,144303.319700832
2746,139711.699248379
2747,150096.690877021
2748,123821.440812448
2749,129726.262481041
2750,136862.859095808
2751,136607.662729562
2752,195529.802895945
2753,145365.169714509
2754,208158.12340558
2755,128888.78672091
2756,89590.2248446788
2757,71429.055063581
2758,80119.9134350598
2759,161016.648599894
2760,123713.981717773
2761,144789.050809198
2762,148175.894366064
2763,180550.718511106
2764,155540.440398904
2765,282947.259952
2766,130454.819656744
2767,89152.0824754573
2768,128893.162707294
2769,137824.28919378
2770,144397.234150185
2771,111110.170406035
2772,112493.099643262
2773,152907.879710967
2774,141881.812123295
2775,123912.471546258
2776,137756.561438064
2777,151809.665896307
2778,99314.2772355224
2779,122866.166095131
2780,97124.3217603848
2781,98774.1929289073
2782,94827.6493471938
2783,101786.239844902
2784,127199.76184917
2785,136895.206652865
2786,68029.8164406858
2787,119278.575141454
2788,78682.1118656741
2789,174882.444573518
2790,89130.7272546673
2791,115057.409883215
2792,55555.8301866194
2793,164792.947899934
2794,96581.9792462115
2795,124538.7354323
2796,99955.7762016458
2797,189498.518343756
2798,106938.77401176
2799,121544.812909572
2800,77020.9659327036
2801,109305.481510633
2802,133362.822714626
2803,166004.904024303
2804,142439.027515806
2805,102285.341154698
2806,81604.9363421912
2807,153583.078827563
2808,148029.397508381
2809,139241.93892556
2810,133830.131070085
2811,152523.152485122
2812,147965.657603967
2813,165764.596778292
2814,161435.670213491
2815,98940.0852826809
2816,241380.776446769
2817,149231.282723885
2818,130635.616458847
2819,160205.270252429
2820,132161.402333464
2821,107222.28189698
2822,202307.171776399
2823,287176.025548209
2824,181982.456992884
2825,158537.476057903
2826,134013.484067401
2827,139679.24565366
2828,205139.632382872
2829,184246.152560099
2830,229566.540757217
2831,181175.667481963
2832,255233.695179282
2833,283878.984769935
2834,208935.052646419
2835,216176.859916421
2836,190182.948381677
2837,134492.127385297
2838,151014.63662529
2839,183015.553916311
2840,200148.166324346
2841,203763.188619867
2842,223189.60193747
2843,144152.292770237
2844,151278.249729171
2845,117640.226815027
2846,209875.903992493
2847,190683.325877201
2848,210515.207523055
